source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Developmental acceleration of ossification of the proximal epiphysis of the femur.	HP:0008797	IAO:0000115	ar	تسارع تطور التعظم في النهاية القريبة لعظم الفخذ.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Widened greater sciatic notch	HP:0008798	rdfs:label	ar	توسع الشق الوركي الأكبر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The sacroiliac joint in the bony pelvis connects the sacrum and the ilium of the pelvis, which are joined by strong ligaments. The notch is located directly superior to the joint. This term refers to a increase in the lateral dimension of the notch.	HP:0008798	IAO:0000115	ar	المفصل العجزي الحرقفي في الحوض العظمي يربط بين العجز والحرقفة في الحوض بواسطة أربطة قوية. يقع الشق مباشرةً فوق المفصل. يشير هذا المصطلح إلى زيادة في البعد الجانبي للشق.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Limited hip movement	HP:0008800	rdfs:label	ar	حركة محدودة للورك	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A decreased ability to move the femur at the hip joint associated with a decreased range of motion of the hip.	HP:0008800	IAO:0000115	ar	انخفاض القدرة على تحريك عظم الفخذ في مفصل الورك بسبب انخفاض في مدى حركة الورك.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Broad femoral head	HP:0008804	rdfs:label	ar	رأس الفخذ العريض	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased width of the femoral head.	HP:0008804	IAO:0000115	ar	زيادة في عرض رأس عظم الفخذ.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Acetabular dysplasia	HP:0008807	rdfs:label	ar	خلل التنسج الحقي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A smaller than normal acetabulum that has insufficient femoral head coverage leading to abnormal hip joint contact pressures, instability and pain.	HP:0008807	IAO:0000115	ar	حوض أصغر من الطبيعي يؤدي إلى تغطية غير كافية لرأس الفخذ، مما يؤدي إلى ضغوط غير طبيعية على مفصل الورك، وعدم استقراره والشعور بالألم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	High iliac wing	HP:0008808	rdfs:label	ar	الجناح الحرقفي العالي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased height of the wing (or ala) of the ilium (which is the large expanded portion which bounds the greater pelvis laterally).	HP:0008808	IAO:0000115	ar	زيادة في ارتفاع جناح الحرقفة (أو الآلة) الذي هو الجزء الكبير المتوسع الذي يحد الحوض الأكبر من الجوانب).	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Blood group	HP:0032223	rdfs:label	ar	فصيلة الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Any of the various types of human blood whose antigen characteristics determine compatibility in transfusion. While the ABO and Rhesus systems are the most well known, there are in total about 300 different blood type antigens distributed across 34 different blood type systems.	HP:0032223	IAO:0000115	ar	أي من الأنواع المختلفة لدم الإنسان التي تحدد خصائص المستضدات فيه مدى التوافق في عمليات النقل. بينما تعد نظم ABO و Rhesus الأكثر شهرةً، يوجد في المجموع حوالي 300 مستضد مختلف لفصائل الدم موزعة عبر 34 نظامًا مختلفًا لفصائل الدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	ABO blood group	HP:0032224	rdfs:label	ar	فصائل الدم ABO	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The ABO system consists of A and B antigens and antibodies against these antigens.	HP:0032224	IAO:0000115	ar	يتكون نظام ABO من مستضدات A و B وأجسام مضادة ضد هذه المستضدات.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Perifollicular fibroma	HP:0032225	rdfs:label	ar	ورم ليفي حول الجريب	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Perifollicular fibroma is a rare cutaneous hamartoma that shows differentiation in the connective tissue sheath of hair follicles. It can occur as a solitary papule or as multiple lesions. Histologically, the lesion consists of a concentric arrangement of cellular fibrous tissue around a normal hair follicle.	HP:0032225	IAO:0000115	ar	الورم الليفي حول الجريب هو ورم حميد نادر في الجلد يظهر تمايزًا في غمد النسيج الضام لبصيلات الشعر. يمكن أن يظهر كبثور منفردة أو كمجموعة من الآفات. ومن الناحية النسيجية، تتألف الآفة من ترتيب دائري لأنسجة ليفية خلوية حول جريب شعر طبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Sebaceous hyperplasia	HP:0032227	rdfs:label	ar	تضخم الغدد الدهنية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A common, benign skin condition involving hypertrophy of the sebaceous glands characterized by single or multiple lesions that manifest as yellow, soft, small papules with umbilication. The lesions are located commonly on the central face (specifically, the nose, cheeks and forehead) but may also occur elsewhere, including the chest, mouth, scrotum, foreskin, penile shaft, vulva, and areola.	HP:0032227	IAO:0000115	ar	حالة جلدية شائعة وغير ضارة تتضمن تضخم الغدد الدهنية تتميز بآفات مفردة أو متعددة تظهر على شكل حطاطات صفراء ناعمة وصغيرة مع تقعر. توجد الآفات بشكل شائع على الوجه المركزي (خاصةً الأنف والخدين والجبهة) ولكن قد تحدث أيضًا في أماكن أخرى بما في ذلك الصدر والفم وكيس الصفن والعضو الذكري والمهبل والهالة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Trichodiscoma	HP:0032228	rdfs:label	ar	تريخوديسكوما	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A small benign fibrovascular tumor of the dermal part of the hair disk. Trichodiscoma is rather simple in appearance and consists of a dome-shaped fibrous tumor with a prominent vascular component that fills the papillary dermis under an atrophic epidermis. As in a normal hair disk, a hair follicle may be present at one edge of the papular lesion.	HP:0032228	IAO:0000115	ar	ورم ليفي وعائي صغير حميد في الجزء الجلدي من القرص الشعري. التريخوديسكوما عبارة عن ورم ليفي بسيط الشكل يشمل ورمًا ليفيًا ذا مكون وعائي بارز يملأ الأدمة الحليمية تحت البشرة الضامرة. كما في القرص الشعري الطبيعي، قد يوجد جريب شعر عند أحد أطراف الآفة الحطاطية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Perinuclear antineutrophil antibody positivity	HP:0032229	rdfs:label	ar	إيجابية الأجسام المضادة حول النواة للعدلات	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The presence of autoantibodies in the serum that react against proteins predominantly expressed in perinuclear region of neutrophils.	HP:0032229	IAO:0000115	ar	وجود الأجسام المضادة الذاتية في المصل التي تتفاعل مع البروتينات الموجودة أساسًا في المنطقة حول النواة للعدلات.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Cytoplasmic antineutrophil antibody positivity	HP:0032230	rdfs:label	ar	إيجابية الأجسام المضادة السيتوبلازمية للعدلات	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The presence of autoantibodies in the serum that react against proteins predominantly expressed in cytoplasmic granules of neutrophils.	HP:0032230	IAO:0000115	ar	وجود الأجسام المضادة الذاتية في المصل التي تتفاعل مع البروتينات الموجودة أساسًا في الحبيبات السيتوبلازمية للعدلات.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hypochromia	HP:0032231	rdfs:label	ar	نقص الصباغ	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A qualitative impression that red blood cells have less color than normal when examined under a microscope, usually related to a reduced amount of hemoglobin in the red blood cells.	HP:0032231	IAO:0000115	ar	انطباع نوعي بأن خلايا الدم الحمراء أقل لونًا من العادة عند فحصها تحت المجهر، ويرتبط ذلك عادةً بكمية أقل من الهيموجلوبين في خلايا الدم الحمراء.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Elevated circulating CK-MB concentration	HP:0032232	rdfs:label	ar	ارتفاع تركيز CK-MB في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The concentration of CK-MB (= creatine kinase MB) in the blood circulation is above the upper limit of normal.	HP:0032232	IAO:0000115	ar	تركيز CK-MB (= كرياتين كيناز MB) في دوران الدم يتجاوز الحد الأعلى للطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating creatine kinase BB isoform	HP:0032233	rdfs:label	ar	زيادة نسبة نظير كرياتين كيناز BB في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increased concentration of the BB isoform of creatine kinase in the blood circulation.	HP:0032233	IAO:0000115	ar	زيادة تركيز نظير كرياتين كيناز BB في الدورة الدموية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating creatine kinase MM isoform	HP:0032234	rdfs:label	ar	زيادة نسبة نظير كرياتين كيناز MM في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increased concentration of the MM isoform of creatine kinase in the blood circulation.	HP:0032234	IAO:0000115	ar	زيادة تركيز نظير كرياتين كيناز MM في الدورة الدموية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Anti-La/SS-B antibody positivity	HP:0032235	rdfs:label	ar	إيجابية وجود أجسام مضادة ضد La/SS-B	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The presence of autoantibodies in the blood circulation that react against La/SSB autoantigens.	HP:0032235	IAO:0000115	ar	وجود أجسام مضادة ذاتية في الدورة الدموية تتفاعل ضد مولدات الضد الذاتية La/SSB.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating immature neutrophil count	HP:0032236	rdfs:label	ar	زيادة عدد الخلايا النيوتروفيلية غير الناضجة في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormally increased number of immature neutrophils in the peripheral blood circulation.	HP:0032236	IAO:0000115	ar	زيادة غير طبيعية في عدد الخلايا النيوتروفيلية غير الناضجة في الدورة الدموية المحيطية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating myelocyte count	HP:0032237	rdfs:label	ar	زيادة عدد الخلايا النقوية في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The number of myelocytes in the peripheral blood circulation is above the upper limit of normal. Myelocytes are immature neutrophils with a size of 12-18 micrometers, a round or oval nucleus with no nucleoli, bluish-pink staining cytoplasm with primary and secondary granules, and a nucleus:cytoplasm ratio of 2:1.	HP:0032237	IAO:0000115	ar	عدد الخلايا النقوية في الدورة الدموية المحيطية أعلى من الحد الأعلى الطبيعي. الخلايا النقوية هي خلايا نيوتروفيلية غير ناضجة بحجم من 12-18 ميكرومتر، ونواة دائرية أو بيضاوية بدون نووية، وسيتوبلازم بلون أزرق وردي مع حبيبات أولية وثانوية ونسبة نواة إلى سيتوبلازم 2:1.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating metamyelocyte count	HP:0032238	rdfs:label	ar	زيادة عدد الخلايا النقوية المتزايدة في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The number of metamyelocytes in the peripheral blood circulation is above the upper limit of normal. Metamyelocytes are immature neutrophils with a size of 10-18 micrometers, an indented or kidney-shaped nucleus, pinkish-blue staining cytoplasm with secondary granules, and a nucleus:cytoplasm ratio of 1.5:1.	HP:0032238	IAO:0000115	ar	عدد الخلايا النقوية المتزايدة في الدورة الدموية المحيطية أعلى من الحد الأعلى الطبيعي. الخلايا النقوية المتزايدة هي خلايا نيوتروفيلية غير ناضجة بحجم من 10-18 ميكرومتر، ونواة ذات شكل منحنى أو كلوي، وسيتوبلازم بلون أزرق وردي مع حبيبات ثانوية ونسبة نواة إلى سيتوبلازم 1.5:1.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
